景点名称;地点;景点级别;热度;口碑;标签;评论
中国台湾台北 · 優里 2025亚洲巡演;台北 · 台北小巨蛋;#;5.1;#;演唱会;#
圆山大饭店密道;台北 · 士林观光夜市;#;5.1;#;夜游观景;19条点评
和平岛地质公园;基隆;#;5.1;基隆玩水避暑榜 No.1;露营·营地;188条点评
清水断崖;花莲;#;5.0;#;观悬崖峭壁赏海天一色,海滨沙滩;1095条点评
琉球屿;屏东 · 小琉球;#;5.0;屏东亲子景点榜 No.2;岛屿漫步;184条点评
义大游乐世界;高雄 · 义大世界/佛光山;#;5.0;#;遛娃宝藏地;212条点评
永康街;台北;#;5.0;#;一次尝遍台湾地道美食,城市漫步;355条点评
中国台湾桃园 · BABYMONSTER 2025 《HELLO MONSTERS》世界巡演;桃园;#;5.0;#;演唱会;#
中国台湾高雄 ·苏打绿2025《二十年一刻》巡回演唱会最终第二十站高雄巨蛋;高雄;#;5.0;#;演唱会;#
台北市立天文科学教育馆;台北;#;4.9;台北亲子景点榜 No.4;遨游外太空探索宇宙秘密,天文馆;154条点评
高美湿地;台中 · 梧栖;#;4.9;台中玩水避暑榜 No.2;日落时分赏倒映美景,自然山水;671条点评
迪化街;台北 · 台北火车站地区;#;4.9;#;台湾著名南北货市场,城市漫步;229条点评
淡水老街;新北 · 淡水老街;#;4.9;台湾夜游必打卡景点榜 No.9;参观老建筑品尝老牌美食,城市漫步;813条点评
台湾自然科学博物馆;台中 · 绿园道/草悟道;#;4.9;#;科技馆;162条点评
垦丁国家公园;屏东;#;4.9;屏东赏花踏青景点榜 No.1;自然风光,自然山水;539条点评
台北小巨蛋;台北 · 台北小巨蛋;#;4.9;#;演唱会热门场所,演出;281条点评
安平古堡;台南 · 安平区;#;4.8;台南赏花踏青景点榜 No.1;历史文化深厚的古代堡垒,历史建筑;584条点评
日月潭缆车;南投 · 日月潭伊达邵码头商圈;#;4.8;#;缆车索道;140条点评
台南露营;台南·台湾;#;4.8;台湾特色体验榜 No.3;#;#
台北攀岩;台北·台湾;#;4.8;台湾特色体验榜 No.2;#;#
台北市双层观光巴士;台北;#;4.8;#;全天随上随下,遛娃宝藏地;38条点评
中国台湾台北 · LE SSERAFIM 2025《EASY CRAZY HOT》巡演;桃园;#;4.8;#;演唱会;#
国立国父纪念馆;台北 · 松山文创园区;#;4.7;#;展出孙中山革命史迹相关文物,博物馆&展馆;#
象山;台北;#;4.7;台湾夜游必打卡景点榜 No.7;登山拍摄台北101大楼,登高爬山;199条点评
海洋科技博物馆;基隆;#;4.7;#;博物馆;153条点评
鹅銮鼻公园;屏东 · 鹅銮鼻;#;4.7;#;巨礁林立，步道纵横交错,海滨沙滩;1439条点评
鲸世界赏鲸(花莲港);花莲 · 花莲火车站/花莲市区;#;4.7;#;遛娃宝藏地;112条点评
四草野生动物保护区;台南;#;4.7;#;被称“袖珍亚马逊“,自然山水;96条点评
四草绿色隧道;台南;#;4.7;#;#;95条点评
阿里山森林铁路车库园区;嘉义市 · 嘉义火车站地区;#;4.7;#;乘坐复古登山小火车,城市漫步;314条点评
华山1914文创园区;台北 · 台北火车站地区;#;4.7;#;台北酒厂改造的艺术园区,历史建筑;371条点评
宜兰冲浪;宜兰·台湾;#;4.7;台湾特色体验榜 No.4;#;#
西门红楼;台北 · 西门町商圈;#;4.6;#;台北有名的文化聚集地,历史建筑;592条点评
薰衣草森林;台中;#;4.6;台中赏花踏青景点榜 No.1;以薰衣草为主题的创意庄园,自然山水;108条点评
太鲁阁国家公园;花莲 · 太鲁阁国家公园;#;4.6;花莲赏花踏青景点榜 No.1;赏壁立千仞的悬崖峭壁奇观,自然山水;1162条点评
渔人码头;新北 · 淡水渔人码头;#;4.6;台湾夜游必打卡景点榜 No.10;傍晚欣赏浪漫夕照,地标观景;709条点评
驳二艺术特区;高雄;#;4.6;台湾夜游必打卡景点榜 No.13;旧货仓涂鸦、雕塑和铁道,夜游观景;950条点评
台北市立美术馆;台北 · 松山机场地区;#;4.6;#;馆藏当代艺术作品,特色展馆;237条点评
青青草原;南投 · 清境农场;#;4.5;#;草原海拔1800米,草原采风;337条点评
十分瀑布;新北;#;4.6;#;自然山水;172条点评
西子湾风景区;高雄;#;4.6;高雄玩水避暑榜 No.1;欣赏有名的西子夕照,夜游观景;809条点评
北投温泉博物馆;台北 · 北投温泉区;#;4.6;#;了解北投温泉的历史,历史建筑;329条点评
故宫博物院南部院区 亚洲艺术文化博物馆;嘉义县;#;4.6;#;博物馆;85条点评
垦丁白沙湾海滩;屏东 · 白砂湾海滩;#;4.5;屏东玩水避暑榜 No.1;多部电影曾在此取景,海滨沙滩;441条点评
中国台湾台北 · &TEAM 2025《AWAKEN THE BLOODLINE》演唱会;台北 · 南港展览馆;#;4.5;#;演唱会;#
张美阿嬷农场 (月森宁手作工坊);宜兰;#;4.5;#;#;80条点评
中国台湾桃园 · RIIZE 2025《RIIZING LOUD》亚洲巡演;桃园;#;4.5;#;演唱会;#
台北流行音乐中心;台北 · 南港展览馆;#;4.5;#;演出;24条点评
太平山森林游乐区;宜兰;#;4.5;宜兰赏花踏青景点榜 No.1;自然山水;82条点评
美丽华百乐园;台北 · 美丽华摩天轮;#;4.5;台湾夜游必打卡景点榜 No.8;台湾第二高摩天轮,地标观景;281条点评
美丽华摩天轮;台北 · 美丽华摩天轮;#;4.5;#;地标观景;167条点评
远雄海洋公园;花莲 · 远雄海洋公园;#;4.5;花莲玩水避暑榜 No.2;遛娃宝藏地;181条点评
中国台湾新竹 · 2025 风神音乐祭2.0;新竹;#;4.5;#;音乐节;#
台湾地区领导人办公大楼;台北 · 西门町商圈;#;4.5;#;后文艺复兴风格的建筑,历史建筑;424条点评
猴硐猫村;新北;#;4.5;新北赏花踏青景点榜 No.1;质朴山城爱猫人士的天堂;269条点评
新北市立黄金博物馆;新北;#;4.4;#;感受金瓜石地区的历史文化,博物馆;234条点评
松山文创园区;台北 · 松山文创园区;#;4.4;#;体验文创活动逛文艺小店,历史建筑;367条点评
七星潭海岸风景特定区;花莲 · 七星潭;#;4.4;台湾玩水避暑榜 No.1;尽享落日余晖与海滩风情,海滨沙滩;1628条点评
兰屿岛;台东;#;4.4;台东玩水避暑榜 No.1;盛产兰花的火山岛,岛屿漫步;47条点评
高雄85大楼;高雄 · 三多商圈/五福商圈;#;4.4;台湾夜游必打卡景点榜 No.12;地标观景;346条点评
中国台湾台北 · STAYC 2025《STAY TUNED》巡演;台北 · 世贸中心展览中心;#;4.4;#;演唱会;#
寿山动物园;高雄;#;4.3;#;动物园&水族馆;101条点评
日胜生加贺屋国际饭店温泉;台北 · 北投温泉区;#;4.4;台湾温泉景点榜 No.1;#;13条点评
美丽岛站 光之穹顶;高雄 · 六合夜市/美丽岛捷运站;#;4.3;台湾夜游必打卡景点榜 No.15;地标观景;1198条点评
十鼓仁糖文创园区;台南 · 奇美博物馆;#;4.4;#;遛娃宝藏地;87条点评
绿岛乡;台东 · 绿岛;#;4.2;台东赏花踏青景点榜 No.1;乘巴士欣赏沿途美景,岛屿漫步;245条点评
八仙山国家森林游乐区;台中 · 谷关;#;4.3;台中赏花踏青景点榜 No.2;登高爬山;53条点评
安平树屋;台南 · 安平区;#;4.3;台南赏花踏青景点榜 No.2;欣赏屋与树的奇特共同体,历史建筑;387条点评
台湾传统艺术中心;宜兰;#;4.3;#;动静展区展示多种艺术之美,场馆展馆;144条点评
佛光山佛陀纪念馆;高雄 · 义大世界/佛光山;#;4.3;#;规模宏伟的寺庙,历史建筑;195条点评
逢甲夜市;台中 · 逢甲夜市;#;4.3;台中夜游必打卡景点榜 No.1;逛人气夜市品创意小吃,城市漫步;1039条点评
兰阳博物馆;宜兰;#;4.3;#;建筑与自然融为一体,博物馆;116条点评
台中火车站;台中 · 台中火车站/宫原眼科;#;4.3;#;巴洛克风格的百年火车站,夜游观景;158条点评
十分车站;新北;#;4.3;#;《那些年》男女主放天灯地;168条点评
旗津岛;高雄;#;4.3;高雄玩水避暑榜 No.2;领略半岛风情,岛屿漫步;398条点评
剑湖山世界主题乐园;云林 · 华山游憩区;#;4.2;云林玩水避暑榜 No.1;遛娃宝藏地;81条点评
垦丁鹿儿岛水豚生态园区;屏东 · 恒春镇;#;4.2;#;动物园&水族馆;34条点评
赤崁楼;台南 · 赤崁楼;#;4.2;#;是台南历史变迁的见证者,历史建筑;502条点评
野柳海洋世界;新北 · 野柳地质公园;#;4.2;#;台湾首座海洋动物表演秀场,遛娃宝藏地;72条点评
高雄巨蛋;高雄 · 高雄巨蛋/瑞丰夜市;#;4.2;#;可容纳一万五千人,场馆展馆;57条点评
阴阳海;新北;#;4.2;台湾夜游必打卡景点榜 No.16;海滨沙滩;74条点评
绿岛朝日温泉;台东 · 绿岛;#;4.2;台湾温泉景点榜 No.2;泡温泉;18条点评
澎湖水族馆;澎湖;#;4.2;#;动物园&水族馆;74条点评
中国台湾新北 · 朴宰范《Serenades & Body Rolls》世界巡演;新北;#;4.2;#;演唱会;#
顽皮世界野生动物园;台南;#;4.2;#;动物园&水族馆;62条点评
千野村;高雄;#;4.1;#;#;112条点评
高雄市立美术馆;高雄 · 美术馆;#;4.1;#;特色展馆;87条点评
澄清湖富国岛;高雄;#;4.1;#;人工内陆岛,岛屿漫步;13条点评
西门町;台北 · 西门町商圈;#;4.0;#;当地知名的电影街,城市漫步;19条点评
垦丁大街夜市;屏东 · 垦丁大街;#;4.1;屏东夜游必打卡景点榜 No.1;充满热带海洋风情的小吃街,城市漫步;1271条点评
第14届台北双年展《地平线上的低吟》;台北;#;4.0;#;特色展馆;#
淡水红毛城;新北 · 淡水红毛城;#;4.1;#;清水红砖和闽南红瓦,历史建筑;288条点评
十分瀑布公园;新北;#;4.1;#;自然山水;9条点评
台中国家歌剧院;台中 · 老虎城/台中七期商圈;#;4.1;#;演出;100条点评
台东观光夜市(正气路店);台东 · 台东市区/铁花村;#;4.1;#;城市漫步;51条点评
中国台湾台北 · 姜大声《D’s WAVE》亚巡;台北 · 南港展览馆;#;4.0;#;演唱会;#
四四南村眷村文物馆;台北 · 世贸中心展览中心;#;4.0;#;展示台湾的眷村文化,博物馆;73条点评
台湾科学工艺博物馆;高雄 · 高雄火车站地区;#;4.0;#;博物馆;84条点评
佐登妮丝城堡;嘉义县;#;3.9;#;历史建筑;105条点评
象山步道;台北;#;4.0;台湾夜游必打卡景点榜 No.14;台北盆地一览无遗,夜游观景;221条点评
国立台湾美术馆;台中 · 绿园道/草悟道;#;3.9;#;艺术氛围浓厚的人气美术馆,特色展馆;223条点评
哈玛星;高雄;#;3.9;#;城市漫步;31条点评
白沙湾;新北 · 白沙湾;#;3.9;#;以沙白水清闻名,海滨沙滩;21条点评
台湾科学教育馆;台北;#;3.9;#;特色展馆;65条点评
环岛之星-迪士尼列车;台北;#;3.8;#;台湾豪华观光列车;72条点评
几米公园;宜兰 · 宜兰火车站/几米公园;#;3.9;#;#;221条点评
瑞丰夜市;高雄 · 高雄巨蛋/瑞丰夜市;#;3.9;高雄夜游必打卡景点榜 No.5;夜市文化，品味高雄的市井味道,城市漫步;289条点评
飞牛牧场;苗栗;#;3.9;#;草原采风;93条点评
日月潭环潭自行车道;南投 · 日月潭伊达邵码头商圈;#;3.9;#;#;108条点评
台南市美术馆;台南 · 赤崁楼;#;4.0;#;特色展馆;33条点评
台南美术馆二馆;台南;#;4.0;#;特色展馆;30条点评
清净农场;台东;#;3.9;#;#;28条点评
大坑风景区;台中;#;3.9;#;原始风貌，适合登山健行,露营·营地;56条点评
华山;云林 · 华山游憩区;#;3.9;#;登高爬山;13条点评
统一梦时代购物中心;高雄;#;3.9;#;高雄市的新兴地标景点,地标观景;275条点评
莲池潭;高雄 · 左营高铁;#;3.9;台湾夜游必打卡景点榜 No.18;波光粼粼、景色怡人,历史建筑;168条点评
审计新村;台中 · 绿园道/草悟道;#;3.9;#;城市漫步;48条点评
斑比山丘;宜兰;#;3.9;#;动物园&水族馆;36条点评
埔心牧场;桃园;#;3.8;#;#;64条点评
绿世界生态农场;新竹县;#;3.8;#;动物园&水族馆;74条点评
台南孔子庙 全台首学;台南 · 赤崁楼;#;3.8;#;仍保持着“左学右庙”传统格局,历史建筑;235条点评
一中街;台中 · 一中商圈;#;3.8;台中夜游必打卡景点榜 No.2;年轻人热爱的潮流商业街,城市漫步;114条点评
基隆庙口夜市;基隆 · 基隆庙口;#;3.8;#;城市漫步;178条点评
福隆海水浴场;新北 · 福隆海水浴场;#;3.8;#;独特的沙嘴地形,海滨沙滩;77条点评
礁渓温泉;宜兰 · 礁溪火车站/礁溪溫泉;#;3.8;台湾温泉景点榜 No.4;泡温泉;18条点评
花园夜市;台南 · 花园夜市;#;3.8;#;城市漫步;280条点评
安平老街;台南 · 安平区;#;3.8;#;历史建筑;150条点评
邓丽君纪念文物馆;高雄;#;3.8;#;#;13条点评
师大夜市;台北 · 永康商圈;#;3.8;#;学生为消费群体价格实惠,城市漫步;396条点评
台中陶艺课程;台中·台湾;#;3.8;#;#;#
阿信巧克力农场;屏东 · 后壁湖/大光;#;3.8;#;#;23条点评
龙虎塔;高雄;#;3.8;#;历史建筑;116条点评
CK124蒸汽火车;台中 · 台中火车站/宫原眼科;#;3.8;#;#;7条点评
张大千先生纪念馆;台北 · 美丽华摩天轮;#;3.8;#;博物馆;76条点评
大雪山国家森林游乐区;台中;#;3.8;#;登高爬山;57条点评
三只小猪观光农场;嘉义县;#;3.8;#;公园&植物园;25条点评
林百货;台南 · 赤崁楼;#;3.8;#;历史建筑;87条点评
大稻埕码头;台北 · 台北火车站地区;#;3.7;#;夜游观景;116条点评
垦丁鹿境梅花鹿园;屏东 · 恒春镇;#;3.7;#;遛娃宝藏地;46条点评
台中公园;台中 · 一中商圈;#;3.7;台中夜游必打卡景点榜 No.3;历史悠久的城市公园,夜游观景;140条点评
新光三越 台北信义新天地;台北 · 信义区/台北101大楼;#;3.7;#;地标性血拼天堂,城市漫步;258条点评
北投春天温泉;台北 · 北投温泉区;#;3.9;台湾温泉景点榜 No.3;#;10条点评
剥皮寮历史街区;台北 · 西门町商圈;#;3.7;#;电影《艋舺》取景地,历史建筑;201条点评
高雄流行音乐中心;高雄;#;3.7;台湾夜游必打卡景点榜 No.20;地标观景;25条点评
垦丁国家森林游乐区;屏东 · 社顶自然公园;#;3.7;#;植物园;119条点评
高雄义大世界;高雄 · 义大世界/佛光山;#;3.7;#;主题乐园&游乐场;63条点评
雾峰林家宫保第园区;台中;#;3.8;#;园林花园;40条点评
哈比丘茶树森林;苗栗;#;3.7;#;#;10条点评
大天后宫 宁靖王府邸;台南 · 赤崁楼;#;3.7;#;历史建筑;101条点评
高雄国家体育场;高雄;#;3.8;#;场馆展馆;16条点评
鹿野高台;台东;#;3.7;#;一处很好的度假之地,地标观景;100条点评
台北市立图书馆 北投分馆;台北 · 北投温泉区;#;3.7;#;公园&植物园;542条点评
太平云梯;嘉义县;#;3.7;#;#;22条点评
金狮湖蝴蝶园;高雄;#;3.7;#;欣赏绚丽的蝴蝶翩翩起舞,公园&植物园;59条点评
纸箱王创意园区;台中;#;3.6;#;#;119条点评
台南旗袍体验;台南·台湾;#;3.6;#;#;#
宜兰烹饪体验;宜兰·台湾;#;3.6;#;#;#
七星公园;台北 · 北投温泉区;#;3.6;#;漫步散心，享受自然风光的好去处,登高爬山;21条点评
小叮当科学主题乐园;新竹县;#;3.6;#;遛娃宝藏地;240条点评
中华路夜市;台中;#;3.6;台中夜游必打卡景点榜 No.4;城市漫步;79条点评
台江国家公园;台南;#;3.6;#;多变的海岸冲积地形,公园&植物园;48条点评
朱铭美术馆;新北;#;3.6;#;特色展馆;91条点评
台湾赏樱花;台湾·中国;#;3.6;#;#;#
澎湖列岛;澎湖;#;3.6;#;凉爽海风，欣赏美丽海景,岛屿漫步;9条点评
临江街夜市-通化街夜市;台北 · 世贸中心展览中心;#;3.6;#;近200个摊位的平价夜市,城市漫步;180条点评
乐天水族馆;高雄 · 三多商圈/五福商圈;#;3.6;#;动物园&水族馆;6条点评
卫武营艺术文化中心;高雄;#;3.6;#;夜游观景;68条点评
大安森林公园;台北 · 永康商圈;#;3.6;#;台北都市之肺，绿树成荫的公园,公园&植物园;198条点评
渔光岛;台南;#;3.6;#;城市漫步;26条点评
真爱码头;高雄;#;3.6;#;夜游观景;144条点评
旗津老街;高雄 · 旗津;#;3.6;#;度假村;79条点评
外星人博物馆;台中;#;3.5;#;博物馆;9条点评
草悟道;台中 · 绿园道/草悟道;#;3.5;#;城市漫步;62条点评
新北逛夜市;新北·台湾;#;3.5;#;#;#
武陵农场;台中;#;3.5;#;内有高山植物园区,露营·营地;73条点评
溪头自然教育园区;南投 · 溪头松林町商圈;#;3.5;#;自然山水;110条点评
高雄港;高雄;#;3.5;#;地标观景;188条点评
北回归线标志公园;花莲;#;3.5;#;可赏无影奇观的白色纪念碑,公园&植物园;352条点评
新竹市立动物园;新竹;#;3.5;#;动物园&水族馆;52条点评
走马濑农场;台南;#;3.5;#;#;49条点评
中国台湾台北 · Sarah Brightman 2025《星光闪耀》演唱会;台北 · 南港展览馆;#;3.5;#;演唱会;#
鹿港老街;彰化 · 鹿港商圈;#;3.5;#;城市漫步;76条点评
台北天后宫;台北 · 西门町商圈;#;3.5;#;历史建筑;78条点评
Cona’s妮娜巧克力梦想城堡;南投;#;3.5;#;#;33条点评
大溪古镇;桃园;#;3.5;#;怀旧古镇，品味古色古香,古镇古村;19条点评
ART365 美术馆｜在线艺廊（预约制）;台中 · 老虎城/台中七期商圈;#;3.5;#;#;#
女王头;新北 · 野柳地质公园;#;3.4;#;自然山水;31条点评
台中看日落;台中·台湾;#;3.4;#;#;#
当代艺术馆;台北 · 台北火车站地区;#;3.4;#;红砖建筑外观有丰富展览,特色展馆;105条点评
剑南山夜景;台北 · 台北故宫;#;3.4;台湾夜游必打卡景点榜 No.17;地标观景;17条点评
中国台湾高雄 · FNC家族演唱会;高雄 · 高雄巨蛋/瑞丰夜市;#;3.1;#;演唱会;#
旗津海岸公园;高雄;#;3.4;#;欣赏优美的海岸风光,地标观景;107条点评
彩虹教堂;高雄;#;3.4;#;地标观景;89条点评
中国台湾台北 · 樋口爱《ALL TIME BEST BAND》巡演;台北;#;3.4;#;演唱会;#
梦时代高雄之眼摩天轮;高雄;#;3.4;台湾夜游必打卡景点榜 No.19;地标观景;129条点评
S2O TAIWAN 2025 泼水音乐节;台北 · 松山机场地区;#;3.4;#;音乐节;#
拉拉山国家森林游乐区;桃园;#;3.4;#;登高爬山;32条点评
小人国主题乐园;桃园;#;3.4;#;各种缩小版的世界知名建筑,游乐场;150条点评
国民革命忠烈祠;台北;#;3.3;#;每小时一次卫兵交接仪式,历史建筑;122条点评
鹿芝谷;南投;#;3.3;#;动物园&水族馆;56条点评
新社庄园休闲农场;台中 · 新社花海;#;3.3;#;园林花园;64条点评
乌来观光台车;新北 · 乌来老街;#;3.4;#;#;34条点评
姊妹潭;嘉义县;#;3.3;#;登高爬山;133条点评
清境农场小瑞士花园;南投 · 清境农场;#;3.3;#;夜游观景;89条点评
净园农场;高雄 · 小港机场;#;3.3;#;夜游观景;43条点评
中国台湾台北 · KAI 2025《KAION》个人巡回演唱会;台北 · 南港展览馆;#;3.3;#;演唱会;#
寿山国家自然公园;高雄;#;3.3;#;夜游观景;39条点评
清境高空观景步道;南投 · 清境农场;#;3.3;#;地标观景;30条点评
龟山岛;宜兰;#;3.3;#;宜兰仅存的活火山,岛屿漫步;110条点评
礁溪温泉公园;宜兰 · 礁溪火车站/礁溪溫泉;#;3.3;#;夜游观景;6条点评
金车噶玛兰威士忌 酒厂;宜兰;#;3.3;#;#;15条点评
中国台湾台北 · SPYAIR 2025《BUDDY》亚洲巡演;台北;#;3.3;#;演唱会;#
台北台式烹饪体验;台北·台湾;#;3.3;#;#;#
罗东夜市;宜兰 · 罗东夜市;#;3.3;#;城市漫步;70条点评
水心月茶坊;新北;#;3.3;#;九份难得一见的红砖建筑,特色展馆;37条点评
初鹿牧场;台东;#;3.3;#;露营·营地;91条点评
中国台湾台北 · 黄小琥2025《琥·向》世界巡回演唱会;台北 · 南港展览馆;#;3.3;#;演唱会;#
中国台湾台北 · NCT 道英2025《Doors》演唱会;台北 · 南港展览馆;#;3.3;#;演唱会;#
台南左镇化石园区;台南;#;3.3;#;博物馆&展馆;22条点评
澎湖潜水;澎湖·台湾;#;3.3;#;#;#
宜兰骑马;宜兰·台湾;#;3.3;#;#;#
延平郡王祠;台南 · 小西门;#;3.3;#;公园&植物园;109条点评
宝熊渔乐码头;台中;#;3.3;#;#;24条点评
台南陶艺课程;台南·台湾;#;3.2;#;#;#
九九峰动物乐园;南投;#;3.2;#;动物园&水族馆;47条点评
寒山寺;台北;#;3.2;#;#;#
孔子庙;高雄;#;3.2;#;#;53条点评
后里马场;台中;#;3.2;#;露营·营地;43条点评
中国台湾高雄 · 黄小琥2025《琥·向》世界巡回演唱会;高雄;#;3.2;#;演唱会;#
《偶．多元文化之身》特展;台北 · 西门町商圈;#;3.2;#;特色展馆;#
中国台湾台北 · ONEWE 2025《O! NEW E!volution Ⅳ》世界巡演;台北;#;3.1;#;演唱会;#
古生物奇幻乐园;彰化;#;3.3;#;#;59条点评
长荣海事博物馆;台北 · 台北自由广场;#;3.2;#;详细介绍船的历史,博物馆;25条点评
台北旗袍体验;台北·台湾;#;3.2;#;#;#
中国台湾台北 · 羊文学 2025巡回演唱会;新北;#;3.2;#;演唱会;#
筠园;新北;#;3.2;#;地标观景;72条点评
中国台湾高雄 · SCANDAL 2025《LOVE， SPARK， JOY！》巡演;高雄;#;3.2;#;演唱会;#
《身体展演：从历史图像看身体之谜》台北国立故宫博物院特展;台北 · 台北故宫;#;3.1;#;特色展馆;#
中国台湾台北 · IRENE&SEULGI 2025《BALANCE》亚洲巡演;台北;#;3.2;#;演唱会;#
故宫100+院庆特展《甲子万年》《千年神遇 —— 北宋西园雅集传奇》;台北;#;3.2;#;特色展馆;#
中国台湾新北 · Xdinary Heroes《Beautiful Mind》世界巡演;新北;#;3.2;#;演唱会;#
尖山景福宫;新北;#;3.2;#;历史建筑;3条点评
乐活南湾游憩区;屏东 · 南湾;#;3.2;#;海水清澈透蓝,亲水乐园;297条点评
新社花海;台中 · 新社花海;#;3.1;#;欣赏一年一度的花海胜景,自然山水;64条点评
阎锡山故居;台北;#;3.2;#;#;#
潮境智能海洋馆;基隆;#;3.2;#;动物园&水族馆;33条点评
